name,singer,cover,url,lyric,singer_id,song_id
euphoria,Kendrick Lamar,http://p2.music.126.net/QxEDwNppQFz1eJ7HdnWBiw==/109951169548828259.jpg?param=130y130,https://music.163.com/song?id=2151367905,"[by:xxxSwaeLsun]
 [Intro]
 ​eurt si em tuoba yas yeht gnihtyrevE
 Euphoria

 [Verse]
 Them super powers gettin' neutralized, I can only watch in silence
 The famous actor we once knew is lookin' paranoid and now is spiralin'
 You're movin' just like a degenerate, every antic is feelin' distasteful
 I calculate you're not as calculated, I can even predict your angle
 Fabricatin' stories on the family front 'cause you heard Mr. Morale
 A pathetic master manipulator, I can smell the tales on you now
 You'rе not a rap artist, you a scam artist with the hopes of being accеpted
 Tommy Hilfiger stood out, but FUBU never had been your collection
 I make music that electrify 'em, you make music that pacify 'em
 I can double down on that line, but spare you this time, that's random acts of kindness
 Know you a master manipulator and habitual liar too
 But don't tell no lie about me and I won't tell truths 'bout you

 [Part II]

 [Intro]
 Shoo, shoo, shoo
 Shoo, shoo, shoo
 Bee, bee, bee
 [Verse 1]
 Yeah, I'm out the way, yeah, I'm low, okay
 Yeah, the island right here's remote, okay
 I ain't thinkin' about no reaper
 Nigga, I'm reapin' what I sow, okay
 Got a Benjamin and a Jackson all in my house like I'm Joe, okay
 Hellcat, made his homeboys and them type sell they soul, okay
 Everybody wanna be demon 'til they get chipped by your throwaway
 And I might do a show a day, once a lame, always a lame
 Oh, you thought the money, the power or fame would make you go away?
 Have you ever played have-you-ever? Okay, nigga, let's play
 Have you ever walked your enemy down like with a poker face?
 Have you ever paid five hundred thou' like to an open case?
 Well, I have, and I failed at both, but I came out straight
 I hate when a rapper talk about guns, then somebody die
 They turn into nuns, then hop online, like ""Pray for my city""
 He fakin' for likes and digital hugs
 His daddy a killer, he wanna be junior, they must've forgot the shit that they done
 Dementia must run in his family, but let it get shaky
 I'll park his son
 The very first time I shot me a Drac', the homie had told me to aim it this way
 I didn't point down enough, today, I'll show you I learned from those mistakes
 Somebody had told me that you got a ring, on God, I'm ready to double the wage
 I'd rather do that than let a Canadian nigga make Pac turn in his grave
 Cutthroat business, you got shit twisted
 What is it? The braids?
 I hurt your feelings? You don't wanna work with me no more? Okay
 It's three G.O.A.T.s left, and I seen two of them kissin' and huggin' on stage
 I love 'em to death, and in eight bars, I'll explain that phrase, huh
 It's nothin' nobody can tell me, huh
 I don't wanna talk on no celly, huh
 You know I got language barriers, huh
 It's no accent you can sell me, huh
 Yeah, Cole and Aubrey know I'm a selfish nigga
 The crown is heavy, huh
 I pray they my real friends, if not, I'm YNW Melly
 I don't like you poppin' shit at Pharrell, for him, I inherit the beef
 Yeah, fuck all that pushin' P, let me see you push a T
 You better off spinnin' again on him, you think about pushin' me
 He's Terrence Thornton, I'm Terence Crawford, yeah, I'm whoopin' feet
 We ain't gotta get personal, this a friendly fade, you should keep it that way
 I know some shit about niggas that make Gunna Wunna look like a saint
 This ain't been about critics, not about gimmicks, not about who the greatest
 It's always been about love and hate, now let me say I'm the biggest hater
 I hate the way that you walk, the way that you talk,
 I hate the way that you dress
 I hate the way that you sneak diss, if I catch flight, it's gon' be direct
 We hate the b*****s you fuck, 'cause they confuse themself with real women
 And notice, I said ""we,"" it's not just me, I'm what the culture feelin'
 How many more fairytale stories 'bout your life 'til we had enough?
 How many more Black features 'til you finally feel that you're Black enough?
 I like Drake with the melodies, I don't like Drake when he act tough
 You gon' make a nigga bring back Puff, let me see if Chubbs really crash somethin'
 Yeah, my first one like my last one, it's a classic, you don't have one
 Let your core audience stomach that
 Then tell 'em where you get your abs from
 V12, it's a fast one, baow-baow-baow, last one
 Headshot for the year, you better walk around like Daft Punk
 Remember?
 Ayy, Top Dawg, who the fuck they think they playin' with?
 Extortion my middle name as soon as you jump off of that plane, b***h
 I'm allergic to the lame shit, only you like bein' famous
 Yachty can't give you no swag neither, I don't give a fuck 'bout who you hang with
 I hate the way that you walk, the way that you talk
 I hate the way that you dress
 Surprised you wanted that feature request
 You know that we got some shit to address
 I even hate when you say the word ""nigga,"" but that's just me, I guess
 Some shit just cringeworthy, it ain't even gotta be deep, I guess
 Still love when you see success, everything with me is blessed
 Keep makin' me dance, wavin' my hand, and it won't be no threat
 I'm knowin' they call you The Boy, but where is a man? 'Cause I ain't seen him yet
 Matter fact, I ain't even bleed him yet, can I bleed him? Bet
 When I see you stand by Sexyy Red, I believe you see two bad b*****s
 I believe you don't like women, it's real competition, you might pop ass with 'em
 Let's speak on percentage, show me your splits
 I'll make sure I double back with ya
 You were signed to a nigga that's signed to a nigga that said he was signed to that nigga
 Try cease and desist on the ""Like That"" record?
 Ho, what? You ain't like that record?
 ""Back To Back,"" I like that record
 I'ma get back to that, for the record
 Why would I call around tryna get dirt on niggas?
 Y'all think all my life is rap?
 That's ho shit, I got a son to raise, but I can see you don't know nothin' 'bout that
 Wakin' him up, know nothin' 'bout that
 Then tell him to pray, know nothin' 'bout that
 Then givin' him tools to walk through life like day by day, know nothin' 'bout that
 Teachin' him morals, integrity, discipline, listen, man, you don't know nothin' 'bout that
 Speakin' the truth and consider what God's considerin', you don't know nothin' 'bout that
 Ain't twenty-v-one, it's one-v-twenty if I gotta smack niggas that write with you
 Yeah, bring 'em out too, I'll clean 'em out too
 Tell BEAM that he better stay right with you
 Am I battlin' ghost or AI? Nigga feelin' like Joel Osteen
 Funny, he was in a film called ""AI""
 And my sixth sense tellin' me to off him
 I'ma blick niggas all in they coffin
 Yeah, OV-ho niggas is d**k riders
 Tell 'em run to America, they imitate heritage, they can't imitate this violence
 What I learned is niggas don't like the West Coast
 And I'm fine with it, I'll push the line with it
 Pick a nigga off one at a time with it
 We can be on a three-hour time difference
 Don't speak on the family, crodie
 It can get deep in the family, crodie
 Talk about me and my family, crodie?
 Someone gon' bleed in your family, crodie
 I be at New Ho King eatin' fried rice with a dip sauce and a blammy, crodie
 Tell me you're cheesin', fam
 We can do this right now on the camera, crodie
 Ayy, fuck y'all niggas, I don't trust y'all niggas
 I wave one finger and th**p y'all niggas like mmm
 Field goal, punt y'all niggas, they punk y'all niggas, nobody never took my food
 Whoever that's fuckin' with him, fuck you niggas, and fuck the industry too
 If you take it there, I'm takin' it further
 Psst, that's somethin' you don't wanna do
 [Outro]
 Ooh We don't wanna hear you say ""nigga"" no more
 We don't wanna hear you say ""nigga"" no more
 Stop",37995,2151367905
Whatever She Wants,Bryson Tiller,http://p1.music.126.net/0AAU8wGfNdpE3t3msFIzgA==/109951169323318122.jpg?param=130y130,https://music.163.com/song?id=2125141121,"[by:让胡路与萨尔图]
 Nah, we just gettin' started
 It's Slum Tiller, Volume 2, nigga
 My boy Tylian snapped on this shit
 We got this motherfucker goin' crazy and we don't even know [?]
 Can't see [?] nigga, you know what time it is
 Uh

 I'ma take her bougie ass to Rodeo and then let her pick up whatever she want
 CC, Gucci, hit Bottega, whatever she want
 She piss me off, somehow she still get whatever she want
 Talking 'bout her nails, I'm finna nail her ass at home
 Hit it in the shower, made her tell me where she want (Huh)
 Like I'm singin' Mase, I made her tell me what she want (Huh, huh)
 (Huh-huh, huh-huh-huh, wow)

 She on a power trip again
 I know p***y power got me buyin' shit again
 Friends ain't jackin' me, you must be lyin' to your friends
 They know I'm a beast, I wake the giants up again (Huh-huh, huh-huh-huh)
 Shinin' once again
 Ran it up, I told lil' mama, ""Slide in my DMs"" (Huh, uh)
 Now I'm right back in, oh
 Locked in
 Shawty got that dress on so the block is hot again
 Thick so when I hit it sound like Flocka adlibs (Baow-baow, baow-baow-baow)
 Got her ass again
 Then she got to trippin' over nothin' yet again
 Got a nigga feelin' like a sucker yet again
 Close off my emotion then I rush to let her in
 Hurry up and let her in (Huh)

 I'ma take her bougie ass to Rodeo and then let her pick up whatever she want
 CC, Gucci, hit Bottega, whatever she want
 She piss me off, somehow she still get whatever she want
 Talking 'bout her nails, I'm finna nail her ass at home
 Hit it in the shower, made her tell me where she want (Want)
 Like I'm singin' Mase, I made her tell me what she want (Huh-huh, huh-huh, huh-huh)

 (Oh-oh, oh-oh, oh-oh, oh, I)
 I'm already knowin' (I)
 She spoiled as a motherfucker
 Whatever

 Huh
 Spoil her ass again
 Take her to the dealership, the Porsche, it got a twin, huh
 Patek got a beam, huh, hold it to the lens
 Put the ice I bought you on and show it to your friends, huh
 Shop until we lean, huh
 Bae, let's make it even (Ayy)
 She don't hold a damn thing, she spicy like Tajin (Hot, hot, hot, hot, hot)
 Ha, yeah, she spicy like Tajin, ayy, look, bae, don't make no sense
 I'm finna take her bougie ass to Rodeo and then let her pick up whatever she want
 CC, Gucci, hit Bottega, whatever she want
 She piss me off, somehow she still get whatever she want (Uh-huh)
 Talking 'bout her nails, I'm finna nail her ass at home
 Hit it in the shower, made her tell me where she want (Huh)
 Like I'm singin' Mase, I made her tell me what she want (Huh-huh, huh-huh, huh-huh)",1120022,2125141121
Pink Pony Club,Chappell Roan,http://p2.music.126.net/wZCwFqQ5eIvuaBNptQjoHw==/109951168932808558.jpg?param=130y130,https://music.163.com/song?id=2084309503,"[by:Senvanlee]
 I know you wanted me to stay
 But I can’t ignore the crazy visions of me in LA
 And I heard that there’s a special place
 Where boys and girls can all be queens every single day

 I’m having wicked dreams
 Of leaving Tennessee
 Oh, Santa Monica
 I swear it’s calling me

 Won’t make my mama proud
 It’s gonna cause a scene
 She sees her baby girl
 I know she’s gonna scream

 God, what have you done
 You’re a pink pony girl
 And you dance at the club
 Oh mama, I’m just having fun
 On the stage in my heels
 It’s where I belong down at the

 Pink Pony Club
 I’m gonna keep on dancing at the
 Pink Pony Club
 I’m gonna keep on dancing down in
 West Hollywood
 I’m gonna keep on dancing at the
 Pink Pony Club, Pink Pony Club

 I’m up and jaws are on the floor
 Lovers in the bathroom and a line outside the door
 Blacklights and a mirrored disco ball
 Every night’s another reason why I left it all

 I thank my wicked dreams
 A year from Tennessee
 Oh, Santa Monica
 You’ve been too good to be

 Won’t make my mama proud
 It’s gonna cause a scene
 She sees her baby girl
 I know she’s gonna scream
 
 God, what have you done
 You’re a pink pony girl
 And you dance at the club
 Oh mama, I’m just having fun
 On the stage in my heels
 It’s where I belong down at the

 Pink Pony club
 I’m gonna keep on dancing at the
 Pink Pony club
 I’m gonna keep on dancing down in
 West Hollywood
 I’m gonna keep on dancing at the
 Pink Pony club, Pink Pony club

 Don’t think I’ve left you all behind
 Still love you and Tennessee
 you’re always on my mind
 And mama, every Saturday
 I can hear your southern draw a thousand miles away, saying

 God, what have you done
 You’re a pink pony girl
 And you dance at the club
 Oh mama, I’m just having fun
 On the stage in my heels
 It’s where I belong down at the

 Pink Pony Club
 I’m gonna keep on dancing at the
 Pink Pony Club
 I’m gonna keep on dancing down in
 West Hollywood
 I’m gonna keep on dancing at the
 Pink Pony Club, Pink Pony Club

 I’m gonna keep on dancing
 I’m gonna keep on dancing",12551134,2084309503
Type Shit,Future,http://p2.music.126.net/jbISXqhuTBbx01YmYbO-LQ==/109951169431521344.jpg?param=130y130,https://music.163.com/song?id=2137951066,"[by:让胡路与萨尔图]
 Yeah, yeah, Pluto

 I don't hang with rats, that's some new type shit
 Get a nigga whacked on the news, type shit
 Sippin' drank and Activis on some Screw, type shit
 Just a sad ho runnin' through the crew, type shit
 I got a bad b***h at home, voodoo type shit
 Take down Meg Thee Stallion's by the group, type shit

 That's some thick shit, I just thought you knew, type shit
 I just tricked off, I don't just usually do this type shit
 Pockets racked up, all blue, type shit
 Bunch of rich niggas, hoes get confused, type shit
 Atlanta nigga, I live like Tina Turner, type shit
 On camera, knockin' jaws loose, type shit
 I cancеled her, kick her out thе stu', type shit
 A silent hitter, I just keep it cool with you b*****s
 A solid nigga, countin' dog food, type shit
 Movin' through the city with your boo, type shit
 She's ready to suck me up like soup, type shit
 You goin' against the guys, and you gon' lose, type shit
 Pray to God I ain't knock you out your shoes, type shit (Type shit)

 Pop it, pop it, right up out the blue, type shit
 Put the Double O in a mood
 Serotonin, that's a cool technique
 Oxycontin, mix it with blues (Alright)
 East Atlanta feelin' like a zoo, type mix (Open up)
 Shawty started strippin', takin' shrooms
 Eatin' all the Percs, on some food, type shit (Open up)
 Shawty make it work, 9-to-5 type shit (Open up)
 Eatin' all the Perkies, on some food, type shit (Open up)
 Eatin' all the Perkies, on some food, type shit (Going up)
 All the homies crushin' on some fool, type— (Going up)
 Floodin' out the spot, it's like a pool, type mix (Add it up)
 All the homies crushin' on some fool, type shit (Going up)
 All the homies crushin' on some fool, type— (Open up)
 Eatin' all the Perkies, on some food, type shit
 Feelin' so high, I'm on the moon, type shit

 Kick the slow flow, jitsu, type shit
 Relock my dreadlocks, I'm on bool, type shit
 Cook a nigga up like food, type shit
 Posted up with my dogs, Scooby Doo, type shit

 She grippin' all on my balls, I gotta move, type shit
 Diamonds, they cover my flaws, I got that brand new, type shit
 Hundred round drum, make it bust, lookin' like that new, type shit
 All of my jeans are saggin', I think I'm moving, type shit
 Put the ho down with the gang, now she think she my major, type shit
 Shawty thought she was she the one, I will forever have a boss b***h
 The gang say rollin', count up, it's familiar, type shit
 Eighty one thou' for the teeth, I still ain't smiling for this b***h
 This ho think she better than me? She on that IG model shit
 Shawty said I'm a superhero, so how the fuck I'ma hide-up shit?
 B***h give me dome in the back, she on her bobblehead, type shit
 All I want is ass and t*****s, I ain't got no type shit
 Sippin' on drank, Pluto, hey
 Sippin' my drank, Metro
 Said that he my hero, type shit
 Might put some dollars in my glasses, woah, woah, on my Mike shit
 What the fuck y'all talking about bodies for? Y'all just type shit (Pluto)
 I don't hang with rats, that's some new type shit
 Get a nigga whacked on the news, type shit
 Sippin' drank and Activis on some screw, type shit
 Just a sad ho runnin' through the crew, type shit
 I got a bad b***h at home, voodoo type shit
 Take down Meg Thee Stallion's by the group, type shit

 Tags all over my shirt, uh, rockstar-type shit
 M***y all in my drink, uh, rockstar-type shit
 'Bout to take a ho to Turks, she a monster, type shit
 She don't don't speak no English, money talk, type shit
 She fuck me, ran her mouth 'cause I'm a boss, type sh",33794,2137951066
We Ride,Bryan Martin,http://p2.music.126.net/LdI3YCnmQtM0QKR55m_pdA==/109951168548744599.jpg?param=130y130,https://music.163.com/song?id=2039732980,"[by:孔夫子的修罗场]
Well I've been known
To write a few songs
Lovin' and leavin' and gettin' too stoned
Bottle and a pistol by my side
The devil's always along for the ride
We ride down
To the creek by the water
I've been baptized
By the preacher's daughter
Lucky for me
He never caught us tho
Oh we ride
To the bar by the levee
'85 jacked-up
Square-body Chevy
Blanket in the back
When it gets hot and heavy oh
Oh we ride
Pedal to the floorboard
She beggin' for more
Sippin' on apple-pie moonshine
And I'll be gone by the morning light
Yeah 'cause I've been known
To write a few songs
Lovin' and leavin' and gettin' too stoned
Bottle and a pistol by my side
The devil's always along for the ride
We ride
Across state lines
Rubbin' two nickels
Just tryin' to make a dime
Hard to make a livin'
While the gas is so high
Oh we ride
Like a Harley on a two-lane
Palomino crossplane
Drop her down to four-wheel drive
On a Friday night
Crackin' open a cold Bud Light
Oh we ride
Pushin' through the hard love
Lookin' for my give-a-fuck
Needle pegging 95
But that's alright
'cause I'm runnin' every red light
Yeah 'cause I've been known
To write a few songs
Lovin' and leavin' and gettin' too stoned
Bottle and a pistol by my side
The devil's always along for the ride
Oh we ride
Oh we ride
Yeah 'cause I've been known
To write a few songs
Lovin' and leavin' and gettin' too stoned
Bottle and a pistol by my side
The devil's always along for the ride
Yeah I've been known
To write a few songs
Lovin' and leavin' and gettin' too stoned
Bottle and a pistol by my side
The devil's always along for the ride
Oh along for that ride
The devil's always along for that ride",32112803,2039732980
i like the way you kiss me,Artemas,http://p1.music.126.net/QJWnaexMGezoEPQRsr9_YA==/109951169766790477.jpg?param=130y130,https://music.163.com/song?id=2605628946,暂时无歌词,34486789,2605628946
U My Everything (feat. Drake),Sexyy red,http://p2.music.126.net/Z5ChNCM6E-vtNW0djzGORA==/109951169620162996.jpg?param=130y130,https://music.163.com/song?id=2159259426," (Uh-huh, yeah)
 Tay Keith, fuck these niggas up
 Yeah, yeah, yeah, ahem
 I say, ""Ooh, baby"" (Yep; yeah; I love you, bae)
 Bae, I love you, you're my everything (This for you; I wrote this for you, baby)

 Bae-bae, I love you, you're my everything
 I'm yo' main b***h, fuck a wedding ring
 We both in fast cars, and we switchin' lanes (Vyoom)
 When I'm away from you, you always on my brain

 [Refrain: Sexyy Red]
 Nigga, we go together, tell them hoes we go together (It's [?])
 Nigga, we go together, tell them hoes we go together (I swear)
 Nigga, we go together, tell them hoes we go together (I don't care)
 Nigga, we go together, tell them hoes we go together (It's Sexyy; that's right)

 [Verse 1: Sexyy Red]
 Pe-people tag me, let them pistols blam (Baow)
 If you fuck with me, go tattoo my name
 I like to spoil him, and he do the same
 I think we soulmates, you my twin flame
 Tell-tell them hoes that she dead, I'on play 'bout you (No)
 He got my head fucked up, and he hella cute
 It-it-it turn me on when he pull up on me in that coupe (Skrrt, skrrt)
 They be askin', ""What is we?"" I'm like, ""My woopy-woo"" (I'm blood/blushed)
 He be tellin' me he love me, and I love him too (That's right)
 I only knew him for a week, but I swear that's my boo (I swear)
 I might let the nigga trap me, b***h my summer goon (I don't care)
 But I'on even give a fuck, do anything for you (I'm his bae)

 Bae, I love you, you're my everything
 I'm yo' main b***h, fuck a wedding ring (Nah)
 We both in fast cars, and we switchin' lanes (Vyoom)
 When I'm away from you, you always on my brain

 [Refrain: Sexyy Red]
 Nigga, we go together, tell them hoes we go together (It's Sexyy)
 Nigga, we go together, tell them hoes we go together (I swear)
 Nigga, we go together, tell them hoes we go together (I don't care)
 Nigga, we go together, tell them hoes we go together (It's Sexyy; that's right)

 [Verse 2: Drake & Sexyy Red]
 Yeah
 Gimme the p***y, I'm bullyin' shit
 Hit from the back, and I'm pullin' your shit
 Highest, I'm smokin' the city, I wanted to see it but, baby, I couldn't just dip
 You know the timin' we on when my niggas start lurkin' and tyin' they hoodies and shit
 Soon as that shit get resolved I'm turn to a librarian for you, I'm bookin' that shit
 Let's do it, Red, girl, I love you, let's do it
 Showed enough love to the city, I promise, so let's get the fuck out St. Louis
 Maybe we go to St Lucian, I been there so I'll introduce ya
 Or maybe you go to St Martin with me if these niggas take breaks and quit startin' with me
 Maybe we go to St Kitts
 If you and your BD are calling it splits, then maybe we call it a accident
 You slip, you trip, you fall on my d**k
 Why you love me? Still a mystery (Oh)
 Me and the surgeon got history
 I changed a lot of girls lives for real, they need a new body, they hittin' me, ayy (BBL Drizzy)

 [Verse 3: Drake]
 BBL Drizzy, they want a new body, they ask me for it (BBL Drizzy)
 The last one drunk, he did it for free 'cause I sent over so many passports for him, for real (BBL Drizzy)
 Don't even worry 'bout all of that shit (BBL Drizzy)
 Just keep it natural for 'em, I swear (BBL Drizzy)
 I got a passion for ya, I swear (BBL Drizzy)
 I got attraction for ya, I swear (BBL Drizzy)
 Yeah
 You think I'm a bastard, girl, but I swear
 You ain't get your masters, but I'm still breakin' your back in the master bedroom, I swear (BBL Drizzy)
 You send a pic in them shorts
 And I had to send ya a caption like I was there (BBL Drizzy)
 You the hood b***h of my dreams, Sexyy, girl, you just ask for me, and I'm there (BBL Drizzy)

 Bae-bae, I love you, you're my everything
 I'm yo' main b***h, fuck a wedding ring
 We both in fast cars, and we switchin' lanes (Vyoom)
 When I'm away from you, you always on my brain

 [Refrain: Sexyy Red]
 Nigga, we go together, tell them hoes we go together (It's Sexyy)
 Nigga, we go together, tell them hoes we go together (I swear)
 Nigga, we go together, tell them hoes we go together (I don't care)
 Nigga, we go together, tell them hoes we go together (It's Sexyy; yeah; that's right)",46923729,2159259426
Otaku Hot Girl,Megan Thee Stallion,http://p1.music.126.net/02yhHnc8xLHuL86ZdZhfuA==/109951169730453201.jpg?param=130y130,https://music.163.com/song?id=2602989329,"[by:盲光不冠6周倒立洗头]
[Intro]
I like a tall woman with a nice big ass (Haha)
Just sayin'
Like Grammy winner, Megan Thee Stallion
(B-B-Bankroll got it)

[Chorus]
Ayy, can't touch me like Gojo (Gojo)
Look good in all my photos
Just landed in Kyoto (Yeah, yeah)
I'm more wild, these bitches loco
Arigato, Arigato
(Ayy, can't touch me like Gojo)
(Look good in all my photos)
Ayy, can't touch me like Gojo (Gojo)
Look good in all my photos (All my photos)
Just landed in Kyoto (Ayy, ayy, ayy)
I'm more wild, these bitches loco
Arigato, Arigato
(Ayy, can't touch me like Gojo)
(Look good in all my photos)
Hmm, ayy

[Verse 1]
White wig on, bitch, I'm finna go Gojo (Yeah, yeah)
Talk 'bout Megan, you know I'm the proto' (Proto')
I get to trendin' off every new photo
Want this horse on his chest like a polo (Ah)
Niggas bow down when I pop out like Suka
I'm eatin' these rap, bitches makin' me booted up (Hey)
Switchin' my flow a bit, feel like it's two of us
If I'm Latina, I [?]
Sexy juice, so I feel like Naruto
Bitches think they better than me
I'm like, ""Nah, ho"" (Uh)
Fightin' demons in my head like I'm Itadori (Itadori)
Bitches borin', without Megan, we wouldn't have a story
Ayy, cowboy hat with the chaps
Real hot girl shit, put it on the map
Everybody knows and it's known as the Meg
I let these niggas be feelin' attached
I'm not finna argue with a Sasuke Abby
Incel so mad, I'm a weeb and a baddie
Y'all niggas be my biggest haters
No one ever met your [?] like paper

[Chorus]
Ayy, can't touch me like Gojo (Gojo)
Look good in all my photos
Just landed in Kyoto
I'm more wild, these bitches loco
Arigato, Arigato
(Ayy, can't touch me like Gojo)
(Look good in all my photos)
Ayy, can't touch me like Gojo (Gojo)
Look good in all my photos (All my photos)
Just landed in Kyoto (Ayy, ayy, ayy)
I'm more wild, these bitches loco
Arigato, Arigato
(Ayy, can't touch me like Gojo)
(Look good in all my photos)
Hmm, hmm, ayy

[Verse 2]
Bad bitch with a lil' [?], it's all [?] cryin' 'bout it
Woo-woo, pull that ass over
Finna stress him out and have him [?]
I'm the sensei or the senpai
The one hoes wanna be just like
Ass still on Texas, but my waist in the European side
[?], when I walk by, they stop
He don't run from me
'Cause he wanna get caught in my domain expansion
Hoes want my technique, couldn't be like me
With a Sasuke sharing gun
Bitch, they not pro-you, they anti-me
You'll never be famous

[Chorus]
Ayy, can't touch me like Gojo (Gojo)
Look good in all my photos
Just landed in Kyoto (Yeah, yeah)
I'm more wild, these bitches loco
Arigato, Arigato
(Ayy, can't touch me like Gojo)
(Look good in all my photos)
Ayy, can't touch me like Gojo (Gojo)
Look good in all my photos (All my photo)
Just landed in Kyoto (Ayy, ayy, ayy)
I'm more wild, these bitches loco
Arigato, Arigato
(Ayy, can't touch me like Gojo)
(Look good in all my photos)
",14233498,2602989329
Mamushi (feat. Yuki Chiba),Megan Thee Stallion,http://p1.music.126.net/02yhHnc8xLHuL86ZdZhfuA==/109951169730453201.jpg?param=130y130,https://music.163.com/song?id=2602989332,"[by:illloveyoutillthedaythatidie]
私は スター
スター
ミーガン
Ah
千葉雄喜

I get money, I'm a star
Star, star, star, star, star, star
I get money, I'm a star
Star, star, star, star, star, star
お金　稼ぐ 俺らは スター
お金　稼ぐ 私は スター
スター, スター, スター, スター, キラキラ
私は スター

He know who I am, ain't had to say my name
Stack it up like Tetris but this money ain't a game
私、可愛い　いいからだ
Drinkin' out the bottle, gettin' twisted, maruchan
Big exotic, Hermes, it's a crop
Watch too expensive, ain't no way I'm gettin' clocked
I think I'm so sexy, every shirt I own is cropped
So many karats, diamonds doodle, bunny hop
On the US or Japan, if he meet me, he gon' ball
I got yam for your friends, if they pretty bring 'em out
Goin' dumb and met 'em, wow, pourin' sake on his mouth
Tell him put me on his plate, bring them chopsticks to the south

I get money, I'm a star
Star, star, star, star, star, star
I get money, I'm a star
Star, star, star, star, star, star
お金　稼ぐ 俺らは スター
お金　稼ぐ 私は スター
スター, スター, スター, スター, キラキラ
私は スター

流れる　星たち　どこに向かう？
また　願い叶えながら暮らす
重力　身につけたまま歌う
スター　20歳が集まったスタジオ
夜な夜な酒たくさん並ぶアジト
さっきまで六本木で収録ラジオ
そっから　テレビ撮影するはしご
カメラたちを見かけている俺たちを
大好き　ピカピカのだいや
暗いどこかが焼いてる　毎晩
Nice to meet youする　挨拶
I'm so happy, ありがたいな

I get money, I'm a star
Star, star, star, star, star, star
I get money, I'm a star
Star, star, star, star, star, star
お金　稼ぐ 俺らは スター
お金　稼ぐ 私は スター
スター, スター, スター, スター, キラキラ
私は スター
",14233498,2602989332
Wine Into Whiskey,Tucker Wetmore,http://p1.music.126.net/Af2gtcwGWWuKltP5TrY82A==/109951169723565554.jpg?param=130y130,https://music.163.com/song?id=2120205676,"[by:思想过期]
Usually see her with some sauvignon blanc in her glass
Sipping slow down, she ain't out tipping it back
But if you see her out tonight, she'll be flirting with Jack
Yeah, and l'm the only one to blame
Ain't the 90 proof type but tonight it'll work
Anything to numb the pain or to drown out the hurt
Tried to tell her 'bout my kind, and boy, did she learn
I just ain't the type of soul you save
But she tried
And i did
What l do best
I took a good thing and l turned it into goodbye
Took the fire in her eyes, put it on ice
Turned that angel's world upside down
Dipped her wings in Tennessee brown
I turned her callin' me into callin' me a mistake
Turned her heart of gold into a heartbreak
lf I was her, l'd damn sure hate me
I turned her love into pain and her wine into whiskey
She said
I was misunderstood but l proved her wrong
l'm the same old me that l've been all along
Now she's lookin' for some peace in a bottle of strong
Me and number seven gettin gone
I took a good thing and l turned it into goodbye
Took the fire in her eyes, put it on ice
Turned that angel's world upside down
Dipped her wings in Tennessee brown
I turned her callin' me into callin' me a mistake
Turned her heart of gold into a heartbreak
lf I was her, l'd damn sure hate me
I turned her love into pain and her wine into whiskey
Yeah, she tried
And l did
What l do best
I took a good thing and l turned it into goodbye
Took the fire in her eyes, put it on ice
Turned that angel's world upside down
Dipped her wings in Tennessee brown
I turned her callin' me into callin' me a mistake
Turned her heart of gold into a heartbreak
If l was her, l'd damn sure hate me
I turned her love into pain and her wine into whiskey
",47101379,2120205676
Wind Up Missin’ You,Tucker Wetmore,http://p1.music.126.net/15EpAiVzoAbNSYZCc6YNRA==/109951169659829715.jpg?param=130y130,https://music.163.com/song?id=2163845943,"[by:孔夫子的修罗场]
I know I might look like
Another ball cap on a barstool
Underneath a PBR light
Saying everything under the moon
To get you into my arms tonight
You probably heard it all a thousand times
But it ain't what it looks like
Girl, let me tell you what it looks like
You look like waves on a sunset
And you can crash on me all night
You look like wine in a truck bed
A little what I'm doing for the rest of my life 'cause
You look like I'm done looking
But, girl, the hard truth is
If this night don't turn into two
You look like I'm gonna wind up missin' you
I got to tell you, baby, I've been
The kind of boy your daddy never wanted you to go and fall in love with
The kind of boys you're probably done with their dumb shit, yeah
I bet you've heard the stories and
Can't I say I'm proud of that but
I've turned the page on the old me
And now I ain't lookin' back 'cause
You look like waves on a sunset
And you can crash on me all night
You look like wine in a truck bed
A little what I'm doing for the rest of my life 'cause
You look like I'm done looking
But, girl, the hard truth is
If this night don't turn into two
You look like I'm gonna wind up missin'
Missin' you in the mornin'
And probably for the next few years
And when I look back on it
I'll still see you right here
You look like waves on a sunset
And you can crash on me all night
You look like wine in a truck bed
A little what I'm doing for the rest of my life 'cause
You look like I'm done looking
But, girl, the hard truth is
If this night don't turn into two
You look like I'm gonna wind up missin' you
Wind up missin' you
Wind up missin' you",47101379,2163845943
